sitename,radius,Longitude,Latitude,IntPtLat,IntPtLon,LandSQMI,AreaSQMI,TotPopsf1,vintage,period,TotPop,Age0_4,pctAge0_4,Age5_9,pctAge5_9,Age10_14,pctAge10_14,Age15_19,pctAge15_19,Age20_24,pctAge20_24,Age25_34,pctAge25_34,Age35_44,pctAge35_44,Age45_54,pctAge45_54,Age55_59,pctAge55_59,Age60_64,pctAge60_64,Age65_74,pctAge65_74,Age75_84,pctAge75_84,Over85,pctOver85,MedianAge,Over5,pctOver5,Over15,pctOver15,Under18,pctUnder18,Over18,pctOver18,Over21,pctOver21,Over25,pctOver25,Over62,pctOver62,Over65,pctOver65,Males,pctMales,Over18Males,pctOver18Males,Over65Males,pctOver65Males,Females,pctFemales,Over18Females,pctOver18Females,Over65Females,pctOver65Females,OneRace,pctOneRace,White1,pctWhite1,Black1,pctBlack1,Indian1,pctIndian1,Asian1,pctAsian1,HawnPI1,pctHawnPI1,Other1,pctOther1,MultiRace,pctMultiRace,White2,pctWhite2,Black2,pctBlack2,Indian2,pctIndian2,Asian2,pctAsian2,HawnPI2,pctHawnPI2,Other2,pctOther2,HispanicPop,pctHispanicPop,NonHispPop,pctNonHispPop,NonHispWhite,pctNonHispWhite,NonHispBlack,pctNonHispBlack,NonHispAmInd,pctNonHispAmInd,NonHispAsian,pctNonHispAsian,NonHispHawnPI,pctNonHispHawnPI,TotHHs,HHInc0,pctHHInc0,HHInc10,pctHHInc10,HHInc15,pctHHInc15,HHInc25,pctHHInc25,HHInc35,pctHHInc35,HHInc50,pctHHInc50,HHInc75,pctHHInc75,HHInc100,pctHHInc100,HHInc150,pctHHInc150,HHInc200,pctHHInc200,MedianHHInc,AvgHHInc,NumHHEarnings,pctNumHHEarnings,AvgHHEarnings,NumHHSocSec,pctNumHHSocSec,AvgHHSocSec,NumHHRetInc,pctNumHHRetInc,AvgHHRetInc,NumHHSuppSecInc,pctNumHHSuppSecInc,AvgHHSuppSecInc,NumHHPubAssist,pctNumHHPubAssist,AvgHHPubAssist,NumHHFoodStmp,pctNumHHFoodStmp,FamHHs,pctFamHHs,FamHHInc0,pctFamHHInc0,FamHHInc10,pctFamHHInc10,FamHHInc15,pctFamHHInc15,FamHHInc25,pctFamHHInc25,FamHHInc35,pctFamHHInc35,FamHHInc50,pctFamHHInc50,FamHHInc75,pctFamHHInc75,FamHHInc100,pctFamHHInc100,FamHHInc150,pctFamHHInc150,FamHHInc200,pctFamHHInc200,MedianFamInc,AvgFamInc,PCI,NonFamHHs,pctNonFamHHs,MedianNonFamInc,AvgNonFamInc,FullTimeWorkers,FullTimeWorkersMale,pctFullTimeWorkersMale,FullTimeWorkersFemale,pctFullTimeWorkersFemale,MedianEarnings,MedianEarningsMale,MedianEarningsFemale,PovUniverse,poor,pctpoor,PovUniverseUnder18,poorUnder18,pctpoorUnder18,PovUniverse18_64,poor18to64,pctpoor18to64,PovUniverseOver65,poorOver65,pctpoorOver65,PovUniverseFamilyPop,pctFamilyPopPoor,PovUniverseUnrelated,poorInFamily,pctpoorInFamily,poorUnrelated,pctpoorUnrelated,PovRatioUnderHalf,pctPovRatioUnderHalf,PovRatiov5tov99,pctPovRatiov5tov99,PovRatio1to2,pctPovRatio1to2,PovRatioOver2,pctPovRatioOver2,Over16,LaborForce,pctLaborForce,CivLabForce,pctCivLabForce,EmployedCLF,pctEmployedCLF,UnemployedCLF,pctUnemployedCLF,Military,pctMilitary,NOTInLF,pctNOTInLF,Over16Females,pctOver16Females,LaborForceFemales,pctLaborForceFemales,CivLabForceFemales,pctCivLabForceFemales,EmployedFemales,pctEmployedFemales,OwnKidsUnder6,OwnKidsU6AllPrntsWk,pctOwnKidsU6AllPrntsWk,OwnKidsOver6,OwnKidsO6AllPrntsWk,pctOwnKidsO6AllPrntsWk,Worker16,Commuters,pctCommuters,DriveAlone,pctDriveAlone,Carpool,pctCarpool,PublicTrans,pctPublicTrans,WalkToWork,pctWalkToWork,OtherCommute,pctOtherCommute,WorkAtHome,pctWorkAtHome,AvgCommute,ManProfOccs,pctManProfOccs,ServiceOccs,pctServiceOccs,SalesOffOccs,pctSalesOffOccs,FarmFishOccs,pctFarmFishOccs,ConsOccs,pctConsOccs,TransOccs,pctTransOccs,Agriculture,pctAgriculture,Construction,pctConstruction,Manufacturing,pctManufacturing,WholesaleTrade,pctWholesaleTrade,RetailTrade,pctRetailTrade,Transportation,pctTransportation,Information,pctInformation,Finance_Ins,pctFinance_Ins,Professional,pctProfessional,Educ_Health_SocSvcs,pctEduc_Health_SocSvcs,RecreationEtc,pctRecreationEtc,OtherIndustries,pctOtherIndustries,PublicAdmin,pctPublicAdmin,PrivWageWorkers,pctPrivWageWorkers,GovWorkers,pctGovWorkers,SelfEmpWorkers,pctSelfEmpWorkers,UnpaidFamWorkers,pctUnpaidFamWorkers,Families,pctFamilies,FamsWithKids,pctFamsWithKids,MarriedCouples,pctMarriedCouples,CouplesWithKids,pctCouplesWithKids,SingleMaleFamilies,pctSingleMaleFamilies,SingleFathers,pctSingleFathers,SingleFemaleFamilies,pctSingleFemaleFamilies,SingleMothers,pctSingleMothers,LivingAlone,pctLivingAlone,Over65Alone,pctOver65Alone,HHsWithKids,pctHHsWithKids,HHsWithElders,pctHHsWithElders,AvgHHSize,AvgFamSize,HHPop,pctHHPop,FamHHpop,pctFamHHpop,NonFamHHpop,pctNonFamHHpop,GrpQuarters,pctGrpQuarters,Householder,pctHouseholder,Spouse,pctSpouse,Child,pctChild,OtherRelative,pctOtherRelative,NonRelative,pctNonRelative,UnmarriedPartner,pctUnmarriedPartner,UMPartnerHHsPerK,NeverMarried,pctNeverMarried,Married,pctMarried,Separated,pctSeparated,Widowed,pctWidowed,Divorced,pctDivorced,Women15to50,UnmarriedWomen15to50,pctUnmarriedWomen15to50,WomenGivingBirth,pctWomenGivingBirth,UnmarriedGivingBirth,pctUnmarriedGivingBirth,Women15to19,pctWomen15to19,Women20to34,pctWomen20to34,Women35to50,pctWomen35to50,UnmarriedGivingBirthPerk,GivingBirthPerk,BirthRate15_19,BirthRate20_34,BirthRate35_50,GrandPrntsLvngWithGrndkid,GrandPrntsCaring,pctGrandPrntsCaring,GrandPrntsCaringLT1,pctGrandPrntsCaringLT1,GrandPrntsCaring1or2,pctGrandPrntsCaring1or2,GrandPrntsCaring3or4,pctGrandPrntsCaring3or4,GrandPrntsCaring5orMore,pctGrandPrntsCaring5orMore,Over3,EnrolledOver3,pctEnrolledOver3,InNursery,pctInNursery,InKindergarten,pctInKindergarten,InElementary,pctInElementary,InHighSchool,pctInHighSchool,InCollege,pctInCollege,LessThan9th,pctLessThan9th,SomeHighSchool,pctSomeHighSchool,HighSchool,pctHighSchool,SomeCollege,pctSomeCollege,Associates,pctAssociates,Bachelors,pctBachelors,GradProf,pctGradProf,HighSchoolOrMore,pctHighSchoolOrMore,Bachelorsormore,pctBachelorsormore,ArmedForces,pctArmedForces,Civilian,pctCivilian,Veteran,pctVeteran,Over1,SameHouse,pctSameHouse,DiffHouse,pctDiffHouse,DiffHouseSameCounty,pctDiffHouseSameCounty,DiffCounty,pctDiffCounty,DiffCntySameState,pctDiffCntySameState,DiffState,pctDiffState,LivedAbroad,pctLivedAbroad,USNative,pctUSNative,BornInUS,pctBornInUS,BornInCurrState,pctBornInCurrState,BornInDiffState,pctBornInDiffState,BornAbroad,pctBornAbroad,ForeignBorn,pctForeignBorn,Naturalized,pctNaturalized,NonCitizen,pctNonCitizen,BornOutsideUS,pctBornOutsideUS,BornOutsideUSNative,pctBornOutsideUSNative,NativeEnteredGE2000,pctNativeEnteredGE2000,NativeEnteredLT2000,pctNativeEnteredLT2000,FBEnteredGE2000,pctFBEnteredGE2000,FBEnteredLT2000,pctFBEnteredLT2000,FBMinusSea,pctFBMinusSea,FBEurope,pctFBEurope,FBAsia,pctFBAsia,FBAfrica,pctFBAfrica,FBOceania,pctFBOceania,FBLatinAmerica,pctFBLatinAmerica,FBNorthAmerica,pctFBNorthAmerica,EnglishOnly,pctEnglishOnly,OthLang,pctOthLang,OthLangEnglishLTD,pctOthLangEnglishLTD,Spanish,pctSpanish,SpanishEnglishLTD,pctSpanishEnglishLTD,TotHUs,OccHUs,pctOccHUs,OwnerOcc,pctOwnerOcc,RenterOcc,pctRenterOcc,AvgOwnerHHSize,AvgRenterHHSize,VacHUs,pctVacHUs,VacantForSale,pctVacantForSale,VacantForRent,pctVacantForRent,VacantSeasonal,pctVacantSeasonal,TotalOwnerUnits,OwnerVacRate,TotalRentalUnits,RenterVacRate,PersonsInOwnerUnits,pctPersonsInOwnerUnits,PersonsInRenterUnits,pctPersonsInRenterUnits,Units1,pctUnits1,Units1Detached,pctUnits1Detached,Units1Attached,pctUnits1Attached,Units2,pctUnits2,Units3_4,pctUnits3_4,Units5_9,pctUnits5_9,Units10_19,pctUnits10_19,Units20up,pctUnits20up,MobileHomes,pctMobileHomes,BoatRV,pctBoatRV,MobileHomesPerK,Built2005orLater,pctBuilt2005orLater,Built2000_2004,pctBuilt2000_2004,Built1990_1999,pctBuilt1990_1999,Built1980_1989,pctBuilt1980_1989,Built1970_1979,pctBuilt1970_1979,Built1960_1969,pctBuilt1960_1969,Built1950_1959,pctBuilt1950_1959,Built1940_1949,pctBuilt1940_1949,BuiltBefore1940,pctBuiltBefore1940,MovedIn2005orLater,pctMovedIn2005orLater,MovedIn2000_2004,pctMovedIn2000_2004,MovedIn1990_1999,pctMovedIn1990_1999,MovedIn1980_1989,pctMovedIn1980_1989,MovedIn1970_1979,pctMovedIn1970_1979,MovedInBefore1969,pctMovedInBefore1969,NoVehicles,pctNoVehicles,Vehicles1,pctVehicles1,Vehicles2,pctVehicles2,VehiclesGE3,pctVehiclesGE3,HHFUtilGas,pctHHFUtilGas,HHFLPGas,pctHHFLPGas,HHFElectric,pctHHFElectric,HHFKerosene,pctHHFKerosene,HHFCoal,pctHHFCoal,HHFWood,pctHHFWood,HHFSolar,pctHHFSolar,HHFOther,pctHHFOther,HHFNoFuel,pctHHFNoFuel,NoPlumbing,pctNoPlumbing,NoKitchen,pctNoKitchen,NoPhone,pctNoPhone,PersonsPerRoomLow,pctPersonsPerRoomLow,PersonsPerRoomMedium,pctPersonsPerRoomMedium,PersonsPerRoomHigh,pctPersonsPerRoomHigh,HvalUnder50,pctHvalUnder50,Hval50,pctHval50,Hval100,pctHval100,Hval150,pctHval150,Hval200,pctHval200,Hval300,pctHval300,Hval500,pctHval500,HvalOverMillion,pctHvalOverMillion,MedianHValue,AvgHValue,HUsMort,pctHUsMort,HUsMortOver30Pct,pctHUsMortOver30Pct,MedianOwnerCostsMort,HUsNoMort,pctHUsNoMort,HUsNoMortOver30Pct,pctHUsNoMortOver30Pct,MedianOwnerCostsNoMort,CashRenter,pctCashRenter,NoCashRenter,pctNoCashRenter,MedianGrossRent,AvgGrossRent,CashRenterOver30Pct,pctCashRenterOver30Pct,CashRenterOver750,pctCashRenterOver750
creekside,2,-117.077471,32.944139,32.944336,-117.077755,9.86,9.87,"41,491",2011,5yr,"42,903","3,066",7.1,"3,439",8.0,"3,193",7.4,"2,935",6.8,"2,423",5.7,"5,977",13.9,"7,337",17.1,"6,928",16.2,"2,627",6.1,"1,882",4.4,"1,611",3.8,"1,029",2.4,456,1.1,35.7,"39,837",92.9,"33,205",77.4,"11,886",27.7,"31,017",72.3,"29,619",69.0,"27,847",64.9,"4,135",9.6,"3,096",7.2,"20,799",48.5,"15,095",72.6,"1,343",6.5,"22,104",51.5,"15,922",72.0,"1,753",7.9,"40,365",94.1,"26,814",62.5,"1,224",2.8,112,0.3,"10,969",25.6,0,0.0,"1,246",2.9,"2,538",5.9,"29,177",68.0,"1,591",3.7,838,2.0,"12,120",28.2,181,0.4,"1,639",3.8,"6,252",14.5,"36,651",85.5,"22,827",53.2,"1,146",2.7,62,0.1,"10,786",25.1,0,0.0,"14,479",217,1.5,228,1.6,437,3.0,841,5.8,"1,230",8.5,"1,926",13.3,"2,151",14.8,"3,613",25.0,"2,071",14.3,"1,765",12.2,"$102,759","$115,479","12,997",89.8,"$113,869","2,244",15.5,"$17,316","2,084",14.4,"$30,262",439,3.0,"$8,770",176,1.2,"$5,712",156,1.1,"11,287",78.0,114,1.0,74,0.7,157,1.4,538,4.8,811,7.2,"1,474",13.1,"1,709",15.1,"3,080",27.3,"1,703",15.1,"1,627",14.4,"$111,596","$125,188","$39,983","3,192",22.0,"$65,701","$74,593","16,676","9,560",57.3,"7,116",42.7,"$53,758","$79,705","$58,642","42,705","1,574",3.7,"11,746",525,4.5,"27,921",822,3.0,"3,038",227,7.5,"37,382",87.5,"5,323",963,2.6,611,11.5,608,1.4,966,2.3,"3,620",8.5,"37,511",87.8,"32,537","23,859",73.4,"23,475",72.2,"22,159",94.4,"1,316",5.6,384,1.2,"8,678",26.6,"16,676",51.2,"11,240",34.5,"11,120",34.2,"10,573",95.1,"3,632","2,409",66.3,"7,822","5,811",74.3,"21,881","20,778",95.0,"17,617",80.5,"2,280",10.4,322,1.5,139,0.6,420,1.9,"1,103",5.0,23.6,"12,403",56.0,"2,615",11.8,"4,966",22.4,11,0.0,790,3.6,"1,374",6.2,28,0.1,796,3.6,"3,052",13.8,592,2.7,"2,047",9.2,727,3.3,768,3.5,"1,843",8.3,"3,621",16.3,"4,745",21.4,"1,427",6.4,964,4.4,"1,549",7.0,"17,215",77.7,"3,721",16.8,"1,223",5.5,0,0.0,"11,287",78.0,"6,447",44.5,"9,154",63.2,"5,172",35.7,554,3.8,285,2.0,"1,579",10.9,990,6.8,"2,394",16.1,710,4.9,"6,920",47.8,"2,177",15.0,2.96,3.31,"42,836",99.8,"38,155",89.1,"4,681",10.9,67,0.2,"14,479",33.8,"9,178",21.4,"14,742",34.4,"2,175",5.1,"2,262",5.3,581,1.3,40,"8,961",27.0,"19,669",59.2,361,1.1,998,3.0,"3,216",9.7,"11,931","5,084",370.0,507,4.3,96,17.2,25,6.3,357,65.7,125,28.0,19,43,134,135,30,845,184,21.8,11,6.0,17,9.2,51,27.7,105,57.1,"40,931","13,063",31.9,767,5.9,676,5.2,"5,289",40.5,"2,921",22.4,"3,410",26.1,539,1.9,678,2.4,"3,779",13.6,"5,730",20.6,"2,012",7.2,"8,704",31.2,"6,405",23.0,"26,630",95.6,"15,109",54.2,384,1.3,"30,633",98.7,"2,892",9.4,"42,398","37,029",87.3,"4,925",11.6,"3,552",8.4,"1,373",3.2,412,1.0,961,2.3,444,1.0,"31,931",74.4,"31,143",72.6,"19,827",46.2,"11,316",26.4,788,1.8,"10,972",26.7,"6,276",57.2,"4,696",42.8,"11,760",27.4,788,6.7,261,33.1,527,66.9,"3,454",31.5,"7,518",68.5,"10,972",25.6,913,8.3,"7,504",68.4,215,2.0,51,0.5,"1,905",17.4,384,3.5,"27,140",68.1,"12,697",31.9,"5,272",13.2,"3,139",7.9,"1,439",3.6,"15,142","14,479",95.6,"10,637",73.5,"3,842",26.5,3.01,2.81,663,4.4,180,27.1,148,22.3,90,13.6,"10,817",1.7,"3,990",3.7,"32,056",74.7,"10,780",25.1,"10,130",66.9,"8,523",56.3,"1,607",10.6,95,0.6,967,6.4,"1,713",11.3,504,3.3,"1,217",8.0,516,3.4,0,0.0,34,626,4.1,"1,017",6.7,"6,723",44.4,"2,598",17.2,"2,723",18.0,882,5.8,441,2.9,91,0.6,41,0.3,"5,770",39.8,"3,222",22.3,"4,191",28.9,811,5.6,387,2.7,98,0.7,500,3.4,"3,508",24.2,"7,002",48.4,"3,469",23.9,"10,080",69.6,109,0.8,"3,728",25.7,0,0.0,0,0.0,51,0.4,0,0.0,0,0.0,511,3.6,88,0.6,252,1.7,250,1.7,"14,088",97.3,341,2.3,50,0.3,62,0.6,268,2.5,201,1.9,316,3.0,879,8.3,"2,548",24.0,"5,930",55.8,433,4.1,"$539,953","$561,724","9,211",86.6,"4,081",44.3,"$2,797","1,426",13.4,146,10.3,$521,"3,759",97.8,83,2.2,"$1,570","$2,027","1,518",39.5,"3,498",91.0
